id,sourceId,title,author,difficulty,popularity,about,startRow,startCol,startDirection,allowedCommands,slotsPerFunction,rows
catalog-838,838,"Push, Pop, and Peek",snydej,4,12,red/blue columns recall the first element on the stack without removing it,9,0,right,0,"[5, 10, 10, 5, 5]","[""   GB  B     BBR"", ""   BB  B     BBR"", ""   BBGRB     BBR"", ""   BBBRB     BBR"", ""   BBBRB GR  BBR"", ""GBRBBBRB BR  BBR"", ""BBRBBBRB BR  BBR"", ""BBRBBBRBGBRBRBBR"", ""BBRBBBRBBBRBRBBR"", ""gRRGRGRRGGRRRRRR""]"
catalog-953,953,Equal Ends,markbyers,4,12,,0,0,down,0,"[5, 5, 5, 5, 5]","[""bBBgrgrBBB      "", ""GGrrbrrrbrbrGG  "", ""GGGbrbbrrGGG    "", ""BrB             "", ""RRRRRRbggRRRRRR "", ""RbgR            "", ""GGGGrrrbrbbbGGGG"", ""BBrgrggrBB      "", ""BBBBrrgggBBBB   "", ""RRgbgbgbbggbbRR "", ""GbbbrrbrG       "", ""RRRbbbgbgbggbRRR""]"
catalog-1097,1097,Spiral,user137,2,84,Something too much...,1,1,right,0,"[3, 3, 0, 0, 0]","["" r       r "", ""gbbbbgbbbBg"", ""         b "", "" BbbgbbB b "", "" b     r r "", "" r BbbbB b "", "" b       b "", ""gBbbbgbbbBg"", "" r       r ""]"
catalog-1230,1230,A viewpoint on tree,evko,4,12,,11,0,right,0,"[5, 5, 5, 5, 0]","[""            R R "", ""          R GBGR"", ""        R B B   "", ""      R B GBGBR "", ""    R B B B     "", ""    B B GBGBBR  "", ""  B B B B       "", ""  B B GBGBBBR   "", ""  B B B         "", ""  B GBGBBBBR    "", ""  B B           "", ""bbGBGBBBBBR     ""]"
catalog-1538,1538,Chromatic Convolution,axorion,3,24,Remember which way to turn until you get to the corner. ,2,0,down,3,"[4, 4, 2, 2, 0]","[""B bbrbb bbbgbbb"", ""b b   r b     b"", ""bbbbbgbbbbbbb b"", ""b b b   b   g b"", ""b r g b r Bgb b"", ""b b b   b b   g"", ""g b bbbbbbbbb b"", ""b b     b b r b"", ""b bbbrbbb brb b"", ""b             b"", ""bbbbbbbgbbbbbbb""]"
catalog-1550,1550,Stack & Crawl,axorion,3,12,Inspired by kraker,7,0,right,0,"[5, 10, 10, 0, 0]","[""        R    G  "", ""      RRBR  GBG "", ""   G RBBBBRGBBBG"", ""  GBG RRBR  GBGg"", "" GBBBG RBRr GBBB"", ""  GBGg RBBBBBR g"", ""r GBBBBBG rRBR  "", ""bBBR gGBG RBBBR "", ""rRBR  GBGG RBR  "", ""RBBBRGBBBBG R   "", "" RBR  GBGG      "", ""  R    G        ""]"
catalog-1561,1561,Weave II,keba,2,24,Challenge mode: don't use F3,5,5,right,0,"[10, 5, 5, 0, 0]","[""GG bbG bbG "", ""bRRRRRRRRRb"", "" R R R R Rb"", ""GRRRRRRRRRG"", ""bR R R R R "", ""bRRRRrRRRRb"", "" R R R R Rb"", ""GRRRRRRRRRG"", ""bR R R R R "", ""bRRRRRRRRRb"", "" Gbb Gbb GG""]"
catalog-1562,1562,Moat,kraker,3,24,,5,5,right,0,"[3, 6, 0, 0, 0]","[""gbbbbbbbbbbG"", ""bbbGbbbbbbbB"", ""bb Bb  b  bB"", ""bb Bbbbbb bB"", ""bb Bbbbbb bB"", ""bb BGbbgb bB"", ""bb Bbbbbb bB"", ""bb B      bB"", ""bbbBbbbbbbbB"", ""gbbBbbbbbbbG""]"
catalog-1901,1901,Huh? Part 5,sungjin,3,12,Is it simple?,4,0,right,0,"[4, 5, 6, 0, 0]","[""  BbB BbB BbB B "", ""  b b b b b b rb"", ""  BrB BrB BrB  g"", ""   g   g   g   g"", ""bbbRbbbRbbbRbbbR""]"
catalog-1977,1977,Triquarter,axorion,4,12,Don't you just love Star Trek technobabble.,11,5,left,5,"[10, 6, 6, 0, 0]","[""BbbbbbbbbbbB"", ""bBbbbbbbbbBb"", ""bbBbbbbbbBbb"", ""bbbBbbbbBbbb"", ""bbbbBbbBbbbb"", ""bbbbbBBbbbbb"", ""bbbbbB     b"", ""bbbbBb     b"", ""bbbBbb     b"", ""bbBbbb     b"", ""bBbbbb     b"", ""BbbbbbbbbbbR""]"
catalog-1998,1998,Modulus,sticky,3,12,,0,0,right,1,"[10, 10, 5, 5, 0]","[""bbbbrbbbbbbgbbb"", ""              b"", ""gbbbrbbbbbgbb b"", ""b           b r"", ""b bbbbrbgbb b b"", ""b g       r r b"", ""b r G     b b b"", ""b b bgbbrbg g b"", ""r b         b b"", ""b gbbbbrbbbbb b"", ""b             g"", ""bbgbbbbbbrbbbbb""]"
catalog-2007,2007,Square Algorithme,kraker,4,12,remember: (n+1)^2-n^2=2n+1,10,1,down,4,"[5, 10, 10, 5, 0]","[""    GbbbbbB     "", ""    bGbbbbbbbbbG"", ""   BbbGbbbbbbbGb"", ""   bbbbGbbbbbGbb"", ""   bbbbbGbbbGbbb"", ""   bbbbbbGbGBbbb"", ""gbbbbbbbbbbbBbbb"", ""b Bbbbbbbb b bbb"", ""GbbbbbbbbbbG bbB"", ""  bbbbbbbGbbbGb "", "" bbbbbbbGbbbbbG "", ""grrrrrrrR       ""]"
catalog-2170,2170,Lorem Ipsum,sticky,3,24,"Move 5, Add 5",6,0,down,0,"[3, 5, 3, 0, 0]","[""gbRg            "", ""R  b bbbbbbbbbRb"", ""b  b b         b"", ""gRbRbg     gRg b"", ""   b       b b b"", ""  gbbbbbbbbb b b"", ""b gg         R R"", ""b    bbbbbb  b b"", ""b Rb b    b  b b"", ""b  gbg    gbbg b"", ""b              b"", ""bbRRbbbbbbbbbbbb""]"
catalog-2182,2182,1/3 Jacked Up,axorion,3,24,Paint the blue tiles red. Stack the paint path. Use the stack for green. Repeat.,1,5,right,1,"[2, 10, 0, 0, 0]","[""BBBBBBBBBB    BB"", ""BBBBBbBBBBG   BB"", ""         GG   BB"", ""         GG   BB"", ""         GG   BB"", ""         GG   BB"", ""         GGRRRRB"", ""         GG   BB"", ""         GG   BB"", ""         GG   BB"", ""         GG   BB"", ""         GG   BB""]"
catalog-2238,2238,Maxima,smylic,4,12,,11,10,right,0,"[5, 5, 5, 0, 0]","[""RGGGGGGGGGGGB R "", ""     RGGGGGGB G "", ""           RB GR"", ""BBBBBBBBBBBBB GG"", ""GGRGGB R    BRGG"", ""GGRGGB GR   BGGG"", ""GGRGGBRGG   BGGG"", ""GRGGGBBBB BBBBBB"", ""R  GRBRR  BGGR  "", ""   RGBGGR BGGGGR"", "" BBBBBBBB BGR   "", "" RRRBGGGR bGGR  ""]"
catalog-2333,2333,Mask,jaex,3,12,,0,0,down,0,"[5, 5, 5, 5, 0]","[""r rrrBr  bBbbb b"", ""r B   r  b   B b"", ""r gBg r  b bBb b"", ""B g B r  b B b B"", ""gggBg r  b bBbbb"", ""  g   r  b   b  "", ""rBg   r  b   bBb"", ""B B r B  B b B B"", ""rBr r gbbb b bBb"", ""    r      b    "", ""    b g  b b    "", ""    gggbbbbb    ""]"
catalog-2551,2551,The star is very high,anton_s,2,24,,8,0,right,0,"[4, 4, 4, 5, 0]","[""              rR"", ""              g "", ""          rrr g "", ""          g g g "", ""      rrr g b g "", ""      g g g b g "", ""  rrr g b g b g "", ""  g g g b g b g "", ""bbg gbg gbg gbg ""]"
catalog-2665,2665,Back to Basics,axorion,3,12,Learning to copy.,10,0,right,0,"[7, 7, 0, 0, 0]","[""brrrrrb Bbbbb"", ""r     r     b"", ""r brb r bbb b"", ""r r r r b b b"", ""brrrb r bbbbb"", ""  g   g   b  "", ""brrrb b bbbbb"", ""r r r b b b b"", ""brb r b bbb b"", ""    r b     b"", ""rrrrb bbbbbbb""]"
catalog-2841,2841,Loose Ends IV,kraker,3,12,"just whirl the first circle, the rest will be given unto you",11,0,right,4,"[2, 6, 0, 0, 0]","[""gbbrbbrbbrbbrbbg"", ""b              b"", ""b     R        b"", ""b     RRRbbRR  g"", ""g     b    b   b"", ""b  gbbbgbbbgR  b"", ""b  g  R        b"", ""b  b  R        g"", ""g  b RRbbbbR   b"", ""b  b R         b"", ""rbbg           b"", ""bbbrbbrbbrbbrbbg""]"
catalog-2851,2851,Unusual cross,anton_s,3,24,It´s not complicated.,6,8,right,0,"[6, 4, 0, 0, 0]","[""    RGR    "", ""   RBBBR   "", ""   RBBBR   "", "" RRRBBBRRR "", ""RBBB B BBBR"", ""GBBBBBBBBBG"", ""RBBB B BbBR"", "" RRRBBBRRR "", ""   RBBBR   "", ""   RBBBR   "", ""    RGR    ""]"
catalog-2931,2931,Tree IV,smylic,4,12,,11,7,up,2,"[5, 10, 0, 0, 0]","[""BBRBB          B"", ""  B            B"", ""  B     BBBBRBBR"", ""  B         B  B"", ""  B         B  B"", ""  RBBBBRBBBBR   "", ""  B    B    B   "", ""B B    B    B B "", ""B B  B B B  B B "", ""RBRBBR B RBBRBR "", ""B    B B B    B "", ""B      r     BRB""]"
catalog-3009,3009,Regular Ant,kraker,3,12,... or robozzle nightmare ...,1,7,up,7,"[6, 6, 0, 0, 0]","[""       BB  "", ""      BbBB "", ""      BBBBB"", ""      BBBBB"", ""     BBBBB "", ""    BBBBB  "", ""   BBBBB   "", ""  BBBBB    "", "" BBBBB     "", ""BBBBB      "", ""BBBB       "", "" BB        ""]"
catalog-3197,3197,gm006 revisited,azure,3,12,"Same as puzzle 2768, but with limited steps which makes it interesting.",1,0,right,0,"[6, 0, 0, 0, 0]","[""BB"", ""bB"", "" R""]"
catalog-3240,3240,Selective Manufacturing,benjaminrr,3,12,,11,0,up,0,"[5, 5, 5, 7, 10]","[""R              B"", ""g       R  B   b"", ""g  R    g  b   b"", ""gR g    g  b   b"", ""gg g   Rg  b   b"", ""gg g   ggR b   b"", ""ggRg   ggg b  Bb"", ""ggggR  ggg b Bbb"", ""ggggg  ggg b bbb"", ""gggggR ggg b bbb"", ""ggggggRggg bBbbb"", ""rrrrrrrrrrbbbbbb""]"
catalog-3555,3555,Dual,denisb,3,12,,0,4,down,0,"[4, 4, 3, 0, 0]","[""   RbR     "", ""   bRR     "", ""   b    GGG"", ""RbbbR   G G"", ""RbbbbbbbR G"", ""   bb    GG"", ""   bb    G "", ""   bb    G "", ""   RR    b "", ""         G ""]"
catalog-3682,3682,Newton's Third,axorion,3,12,"You know, equal and opposite.",5,0,right,0,"[6, 9, 9, 9, 9]","[""R   B           "", ""bR BbR  B       "", ""bbRbbbRBbR B    "", ""bbbrbbbrbbRbRB  "", ""bbbbrbbbrbbrbrR "", ""bbbbbbbbbbbbbbbB"", ""gbbbbgbbbgbbgbG "", ""bgbbbbgbbbGbBG  "", ""bbGbbbBGbB G    "", ""bB GbB  G       "", ""B   G           ""]"
catalog-3837,3837,Whirled Domination,axorion,3,12,Well of course it isn't easy.,8,3,right,4,"[8, 8, 6, 6, 0]","["" RbRbbGggGgG "", ""   R     G   "", ""   b     g   "", ""RbbR     GggG"", ""b  b     g  g"", ""b  b     g  g"", ""b  b     g  g"", ""b  b     g  g"", ""RbbrbR GgGggG"", ""b  R     G  g"", ""R           G""]"
catalog-4119,4119,Mitigated Spiral ,axorion,3,12,,3,3,down,0,"[7, 3, 0, 0, 0]","[""rbbbbbr        "", ""brbbbrb  bbbbbb"", ""bbrbrbb  b    b"", ""bbbbbbb  b Bb b"", ""bbbrrbb  b  b b"", ""bbrbbrb  bbbb b"", ""brbbbbr       b"", ""rbbbbbbbbbbbbbb""]"
catalog-4228,4228,Remainders,axorion,3,12,"8/3, 11/5, 12/8, 14/11",11,0,right,4,"[10, 7, 7, 4, 4]","[""rbbB            "", ""b               "", ""b               "", ""rbbbB           "", ""b               "", ""b               "", ""rB              "", ""b               "", ""rbB             "", ""b               "", ""b               "", ""gbbbbbbbrbbrrbrB""]"
catalog-4289,4289,+,denisb,2,24,,0,0,down,0,"[5, 5, 5, 5, 0]","[""bBBBBBBBBBBBBBBG"", ""BBBBBBBBBBBBBBBG"", ""BBBBBBBBBBBBBBBG"", ""BBBBBBBBBBBBBBBG"", ""BBBBBBBBBBBBBBBG"", ""BBBBBBBBBBBBBBBG"", ""BBBBBBBBBBBBBBBG"", ""BBBBBBBBBBBBBBBG"", ""BBBBBBBBBBBBBBBG"", ""BBBBBBBBB       "", ""BBBBBBBBB       "", ""GGGGGGGGB       ""]"
catalog-4291,4291,Accumulation,cowans,3,12,,0,3,left,0,"[7, 7, 7, 4, 0]","[""rgbrG           "", ""rggrGGG         "", ""rgbrGGGG        "", ""rbbrGGGG        "", ""rggrGGGGGG      "", ""rgbrGGGGGGG     "", ""rgbrGGGGGGGG    "", ""rggrGGGGGGGGGG  "", ""rbbrGGGGGGGGGG  "", ""rgbrGGGGGGGGGGG "", ""rbbrGGGGGGGGGGG "", ""rgbrGGGGGGGGGGGG""]"
catalog-4519,4519,Triangles,shaggy12,3,12,Two functions - one for each side,11,0,right,4,"[10, 10, 0, 0, 0]","[""rbbbbbbbbbbbbbrg"", "" BB         BB b"", ""  BB       BB  b"", ""   BB     BB   b"", ""    BB   BB    r"", ""     BB BB    Bb"", ""      BBB    BBb"", ""    B  B    BB b"", ""   BBB       BBb"", ""  BB BB       Bb"", "" BB   BB       r"", ""rbbbbbbbrbbbbbbg""]"
catalog-4593,4593,Image Copier,carykh,3,12,Copy the image.,11,1,up,0,"[10, 10, 10, 10, 10]","[""bbbbbbbbbbbbbbbb"", ""brrrrrrbbGGGGGGb"", ""brgrrrgbbG GGG b"", ""brrrgrrbbGGG GGb"", ""brrrrrrbbGGGGGGb"", ""brrrrrgbbGGGGG b"", ""brrgrrrbbGG GGGb"", ""bgrrrgrbb GGG Gb"", ""brrrrrrbbGGGGGGb"", ""brgrgrgbbG G G b"", ""brrrrrrbbGGGGGGb"", ""bbbbbbbbbbbbbbbb""]"
catalog-4607,4607,Marked Bridges Reverse,qinn,3,12,Luckily there's a big bridge in the middle..,6,1,up,0,"[7, 7, 7, 4, 0]","["" r r r r r r r r"", "" b b bBg b b b b"", "" bBg b b b b b b"", "" b b b bBg b b b"", ""Bg b b b b b b b"", "" b b b b b bBg b"", "" bbbbbbbbbbbbbbb"", "" b b b b b b b b"", "" b b b b b b bBg"", "" b bBg b b b b b"", "" b b b b bBg b b"", "" r r r r r r r r""]"
catalog-4689,4689,Limitations,masterluk,2,12,,2,0,right,0,"[3, 4, 3, 0, 0]","[""bBBBBBBBb"", ""B       B"", ""bRRGGGRRb""]"
catalog-4741,4741,Snake,darkchowder,3,12,Comeback Recursion,9,1,up,0,"[8, 0, 0, 0, 0]","[""        gbbbg"", ""rbr rbr b   b"", ""b b b b b   b"", ""rBb b b r   b"", ""  rbr rbr   g"", ""            b"", "" rbr rbr rbbr"", "" b b b b b   "", "" b b b b b   "", "" b rbr rbr   ""]"
catalog-4868,4868,Offset,axorion,3,12,,11,2,up,0,"[10, 7, 4, 7, 4]","[""gbbbbbbbbbbbbbbg"", ""b              g"", ""b gbbbbbbbbbbg g"", ""b b          g g"", ""b b gbbbbbbg g g"", ""b b b   B  g g g"", ""b b rbb gggg g g"", ""b b   b      g g"", ""b rbb gggggggg g"", ""b   b          g"", ""rbb gggggggggggg"", ""  b             ""]"
catalog-7250,7250,Bumfuzzled ,axorion,3,12,,10,0,up,0,"[8, 4, 3, 3, 0]","[""RRRRRR        "", ""B    R        "", ""BBRRRRRR      "", ""BB B   R      "", ""BB BBRRRRR    "", ""BB BB B  R    "", ""BB BB BBRRRR  "", ""BB BB BB B R  "", ""BB BB BB BBRRR"", ""BB BB BB BB BR"", ""bBBBBBBBBBBBBR""]"
catalog-8498,8498,Quadro Floptical,axorion,3,12,,6,3,left,0,"[4, 6, 4, 6, 0]","["" rbbbbbBgbbbbbB "", "" b            b "", "" b    rrBB    b "", ""rbbbbbbrBbbbbbbB"", ""rr    b  b    BB"", ""      b  b      "", "" rbbb b  b BbbB "", "" b    b  b    b "", "" b    b  b    b "", ""rbbbbbr  BbbbbbB"", ""rr            BB""]"
catalog-8742,8742,666,axorion,3,12,,4,3,left,0,"[6, 6, 6, 0, 0]","[""       rbbbbbbbb"", ""       g       g"", ""bggggg g bgggg g"", ""b    r g b   r g"", ""b gr r g b G r g"", ""b g  r g b bbr g"", ""b bbbr g b     g"", ""b      g rrrrrrg"", ""rrrrrrrg        ""]"
catalog-9132,9132,Linked Squares,drmazhar,3,12,Happy Time,9,13,left,0,"[8, 6, 8, 0, 0]","[""BBB          BBB"", ""B gbbbbbbbbbbr B"", ""BrB          BBB"", "" b      BBB     "", "" b  BBB B B     "", "" b  B B BrB BBB "", "" b  BrB  b  B B "", "" b   b   b  BrB "", "" b   b   b   b  "", ""Bbbbbbbbbbbbbb  ""]"
catalog-9194,9194,Backup & Restore,drmazhar,3,12,"Doctor Mazhar's advice ""Store steps with red&blue then restore them with green""",4,10,left,4,"[6, 3, 5, 0, 0]","[""GGGGG RBBBR    "", ""GGGGG BRBRB    "", ""GGGGGgBBBRB    "", ""GGGGG BRBBR    "", ""bGGGG RBBBb    "", ""b           RBR"", ""BBBBR GGGGrbgRB"", ""RBBRB GGGGG RRB"", ""BRBBBgGGGGG   g"", ""BRBRB GGGGG GGG"", ""RBBBR GGGGG GGG"", ""            GGG""]"
catalog-9676,9676,Red Light,dh915,2,12,,3,0,right,0,"[5, 5, 5, 0, 0]","[""   GbbR   "", ""   b  b   "", ""   b  b   "", ""gbbR  GbbR"", ""b        b"", ""b        b"", ""RbbG  RbbG"", ""   b  b   "", ""   b  b   "", ""   RbbG   ""]"
catalog-9835,9835,LOOP,boby,2,12,,11,0,right,0,"[4, 6, 0, 0, 0]","[""BBBBBRBBBBBBBBBB"", ""B              B"", ""B GBBBBRBBBBBB B"", ""B B          B B"", ""R B GBBBBBBG B B"", ""B B GBBBBBBB B R"", ""B B        B B B"", ""B GBBBRBBBBB R B"", ""B            B B"", ""BBBBBBBBRBBBBB B"", ""               B"", ""bBBBBBBBBBRBBBBB""]"
catalog-10467,10467,e,ethio992,2,24,,3,2,right,0,"[4, 5, 0, 0, 0]","[""RBBBBR"", ""B    B"", ""B    B"", ""BGbBBR"", ""B     "", ""B     "", ""RBBBBG""]"
catalog-10479,10479,Dispersion (Version 2),drmazhar,2,12,"Dr Mazhar's advice "" I think this puzzle is a hint for Dispersion version 1""",11,0,right,0,"[2, 3, 2, 2, 0]","[""  rbrbbrbbrbr"", ""  b         b"", ""  r rbrrrbr b"", ""  b r     b r"", ""  b r   B r b"", ""  r r   b b b"", ""  b b   b r b"", ""  r rrrrr r b"", ""  b       b r"", ""  rbrrrbbbr r"", ""            b"", ""bbbrbrbbrbbbr""]"
catalog-10551,10551,Line of symmetry.,drmazhar,3,12,Happy time Dr Mazhar,5,13,left,0,"[9, 6, 2, 4, 0]","[""        G     "", ""     B BBB    "", ""  G  B BBBG   "", ""GBB  BGBBBBB  "", ""BBBBGBBBBBBBG "", ""RRRRRRRRRRRRRr"", ""BBBGBBBBBBBBB "", ""BGB  BBBBBBG  "", ""  B  B BBBB   "", ""     G GBG    "", ""        B     ""]"
catalog-10840,10840,Turn on not blue II,drmazhar,3,12,"Dr Mazhar's advice""After Red remember what you did.""",6,7,right,4,"[5, 3, 0, 0, 0]","[""    GBBBBBBBG   "", ""    B   B   B   "", ""BBBBBBBBBBBBB   "", ""GBBBBBBBGBB B   "", ""B   B   B B B   "", ""B GBBBRBBBB B   "", ""B B B  bBBBBBBBG"", ""B GBBBBBGBBBB  B"", ""GBBBBBBBBBBBG  B"", ""B   B   B      B"", ""BBBBBBBBB      B"", ""    GBBBBBBBBBBG""]"
catalog-11270,11270,Dual purpose (Version 2),drmazhar,3,12,"Dr Mazhar's advice""One stack can be used for dual purpose.""",11,8,up,0,"[2, 5, 2, 0, 0]","[""BBBBBBBGBBBBBBR"", ""B BBBBBGBBBBR B"", ""B B BBBGBBR B B"", ""B B B BGR B B B"", ""B B B B B B B B"", ""B B B B B B B B"", ""B B B B B B B B"", ""B B B B B B B B"", ""B B B B B B B B"", ""B B B B B B B B"", ""B B B B B B B B"", ""BBBBBBBBgBBBBBB""]"
catalog-11283,11283,Some Changing,drmazhar,2,12,"Dr Mazhar's advice""Copy then change while pasting.""",2,11,right,0,"[5, 5, 0, 0, 0]","["" B       RBBBBR"", "" BBBBBB  B    B"", "" B B B   B bR B"", "" B BBB   B  B B"", "" BBBBB   RBBR B"", "" B   B        B"", ""BBBBBBBGBBBBBBR""]"
catalog-12368,12368,Preparations III,drmazhar,2,12,"Dr Mazhar's Advice""Count only for number of turns.""",11,0,right,0,"[5, 5, 2, 0, 0]","[""gbbbbbbbbbbbbbbg"", ""b              b"", ""b gbbbbbbbbbbg b"", ""b b          b b"", ""b b gbbbbbbg b b"", ""b b b      b b b"", ""b b b gbbg b b b"", ""b b b b  b b b b"", ""b b b b  b b b b"", ""gbg gbg  B gbg b"", ""               b"", ""bbrbbbrbbbrbbbbg""]"
catalog-12384,12384,"""2X"" Or ""X+1""",drmazhar,3,12,"Happy Time ""Dr Mazhar""",11,0,right,2,"[3, 5, 3, 0, 0]","[""bbbbbbbbbbgbbbbb"", ""b              b"", ""b bbbbbbrbbbbb b"", ""g b          b b"", ""b r bbbbrbbb b b"", ""b b B      b b b"", ""b b        g r r"", ""b bbbgbbbbbb b b"", ""b            b b"", ""bbbbbbrbbbbbbb b"", ""               b"", ""bbbbbgbbbbbbbbbb""]"
catalog-12530,12530,Gate at the half,drmazhar,3,12,"""Good Luck"" Dr Mazhar",6,0,up,0,"[9, 3, 4, 0, 0]","[""R           R   "", ""B       R   B   "", ""B   R   B   B   "", ""BBB B   B   B   "", ""B B B   BBB BBB "", ""B B BBB B B B B "", ""b B B B B B B BB"", ""  BBB BBB BBB B "", ""  B   B   B   R "", ""  B   R   B     "", ""  B       B     "", ""  R       R     ""]"
catalog-12562,12562,Colorful path,dstroy,3,12,,11,0,up,0,"[10, 0, 0, 0, 0]","[""bgrgrbgbrgg"", ""b         b"", ""g gbrgbrr g"", ""r g     b r"", ""g b rgB r b"", ""b r r   g r"", ""r b b   b g"", ""g r ggrgb b"", ""b g       r"", ""r bbrgbrbgr"", ""g          "", ""b          ""]"
catalog-12600,12600,Zero Stack (Version 3),drmazhar,2,12,"Dr Mazhar's advice"" Think Without Stack """,6,7,right,0,"[4, 3, 2, 0, 0]","[""      G         "", ""    GBB  G      "", ""  G  BBRBB  G   "", ""GBB  G  BBGBB   "", "" BBRBB  R  BBG  "", "" G  BBRBB  R    "", ""    G  bBRBB  G "", ""  GBB  R  BBRBB "", ""   BBRBB  R  BBG"", ""   G  BBGBB  G  "", ""      G  BBG    "", ""         G      ""]"
catalog-13329,13329,Iteration,group1_uic,1,36,,1,0,up,7,"[4, 7, 7, 0, 0]","[""bbb bbb bbb bbb"", ""b b b b b b b B"", ""  g g g g g g  "", ""  ggg ggg ggg  ""]"
catalog-13909,13909,Puzzle 4,engr101_f21_g2,2,12,Function calls and iteration.,0,0,right,0,"[5, 4, 5, 0, 0]","[""bbbB          "", ""  GbbB        "", ""  bBGbbB      "", ""    bBGbbB    "", ""      bBGbbB  "", ""        bBGbbB"", ""          bBGb"", ""            bB""]"
catalog-472,472,Elevator,rafaelromao,3,429,,1,0,down,0,"[2, 2, 2, 3, 3]","[""BB"", ""bB"", ""BB"", ""BB"", ""BB"", ""BB"", ""BB"", ""BB"", ""BB"", ""BB"", ""BG"", ""BB""]"
catalog-27,27,Stairs,,1,7420,,9,0,right,0,"[10, 0, 0, 0, 0]","[""         BB"", ""        BB "", ""       BB  "", ""      BB   "", ""     BB    "", ""    BB     "", ""   BB      "", ""  BB       "", "" BB        "", ""bB         ""]"
catalog-2309,2309,tubes,anton_s,2,83,,10,14,up,0,"[4, 4, 3, 0, 0]","[""BrrrrrrrrrrrrrB "", ""r             r "", ""r ggggggggggggrg"", ""r g           r "", ""BrgrB         r "", ""  g r         r "", ""BrgGGGGGGGGGGGrg"", ""r g r         r "", ""r g r         r "", ""BrgrrB        r "", ""  g rr        r "", ""bbgbBBbbbbbbbbbb""]"
catalog-931,931,Unmarked Turn Spiral 1,markbyers,2,59,,0,12,down,0,"[5, 5, 0, 0, 0]","[""gbbbbbbbbbbbg"", ""            b"", ""  gbbbbbbbg b"", ""  b       b b"", ""  b gbbbg b b"", ""  b b   b b b"", ""  b b B b b b"", ""  b b bbg b b"", ""  b b     b b"", ""  b gbbbbbg b"", ""  b         b"", ""  bbbbbbbbbbg""]"
catalog-777,777,Skip The Hole,markbyers,2,47,,1,0,right,1,"[10, 5, 0, 0, 0]","[""BBBBBBBBBBBBBB B"", ""bbbbbbbbbbbbbbbb""]"
catalog-1083,1083,Chess Knight,ngen,2,35,,7,0,up,0,"[2, 6, 6, 3, 0]","[""           GGG  "", ""        GGGR Gbb"", ""        R rr   B"", ""       RR       "", ""    GGGr        "", "" GGGr RR        "", "" R RR           "", ""rR              ""]"
catalog-2622,2622,A bit green in the puzzle,anton_s,2,35,,2,2,right,2,"[8, 0, 0, 0, 0]","[""BRRRRRRRRRRRRRRB"", ""R              R"", ""R rRRRRRRRRRRRRB"", ""R R R R R R R R "", ""R R R R R R R R "", ""R R R R R R R R "", ""R R R R R R R R "", ""R R R R R R R R "", ""R R R R R R R R "", ""R R R R R R R R "", ""R R R R R R R R "", ""BRB BRB BRB BRB ""]"
catalog-3111,3111,Hypotenuse,slicertool,2,35,,6,1,right,0,"[4, 3, 0, 0, 0]","[""Gr     "", ""brr    "", ""b rr   "", ""b  Rr  "", ""b   rr "", ""B    rr"", "" bbbbbG""]"
catalog-276,276,Flood fill,abhishikt,3,93,Recolor the whole square :),2,7,right,1,"[5, 4, 0, 0, 0]","[""     BBBB      "", ""     BBBB      "", ""     BBbB      "", ""     BBBB      "", ""               "", ""               "", "" gg  g    g   g"", ""g  g ggg  ggg  "", ""gggg g g  g g g"", ""g  g ggg  g g g""]"
catalog-355,355,Three Color Waveform,snydej,3,23,,0,7,down,0,"[10, 10, 5, 5, 0]","[""   BbbrrrggG   "", ""BbbbbrrrrrggggG"", ""   BbbrrrggG   "", ""   BbbrrrggG   "", ""BbbbbrrrrrggggG"", ""      BrG      "", ""BbbbbrrrrrggggG"", ""   BbbrrrggG   "", ""      BrG      "", ""   BbbrrrggG   "", ""BbbbbrrrrrggggG"", ""BbbbbrrrrrggggG""]"
catalog-835,835,Hangman,beaza,3,23,"applies recursion, function reuse, and shimmying",11,0,up,0,"[4, 5, 5, 0, 0]","[""ggggggggggg     "", ""b         G     "", ""b         r     "", ""b        rrr    "", ""b         r     "", ""b        BgB    "", ""b       b b b   "", ""b         b     "", ""b        b b    "", ""b       b   b   "", ""b               "", ""gggggggggggggggg""]"
catalog-989,989,Counting - Last Sequence,markbyers,3,23,The red sequence is the same length as the last green or blue sequence.,0,0,right,0,"[5, 5, 5, 5, 5]","[""ggbbbbbbbrrrrrrr"", ""               g"", ""rggbgbggggbgbr b"", ""r            g g"", ""r rgbbgbggbr g g"", ""b r        b b g"", ""b g Rrrgggbr b g"", ""b g          g r"", ""g rrrrggggbgbr r"", ""g              r"", ""rrrgggbbgbbbggbr""]"
catalog-1135,1135,One Side,sticky,3,23,Count blues on one half,11,7,right,1,"[6, 5, 5, 5, 5]","[""  B       GBBG  "", ""  B       G  B  "", ""GRBRRRRRRRRB B  "", ""GGR          B  "", ""  R      RGG RGG"", ""  B        B B B"", ""  R        B R B"", ""BBBBRRBRBRBG B B"", ""  R G        R B"", ""  GBG        B B"", ""               B"", ""BBBBBBBrBBBBBBBG""]"
